run,step,layer,t,probe_kind,head_type,n_train,n_eval,n_proteins_test,p_at_L_5,p_at_L_2,p_at_L,cath_level,cath_accuracy,cath_macro_f1,cath_top1_conf_mean,cath_n_classes,cath_n_train,cath_n_eval,cath_n_eval_in_vocab,cath_n_eval_oov,if_top1_acc,if_macro_f1,if_n_residues_test,dih_mae_phi_deg,dih_mae_psi_deg,dih_mae_total_deg,dih_n_residues_test,dist_mae_total,dist_mae_short,dist_mae_medium,dist_mae_long,dist_n_pairs_test,dim,ckpt_path,train_manifest,eval_manifest
baseline_256_bs24_2gpu_step1000k,1000000,0,1.0,cath,,5000,3190,,,,,C,0.7266134880348079,0.5588062202112227,0.7644387262153769,5,2150,1379,1379,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,0,1.0,cath,,5000,3190,,,,,A,0.42523705324580596,0.2119142033512557,0.5499214211331317,24,2144,1379,1371,8,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,0,1.0,cath,,5000,3190,,,,,T,0.3099315068493151,0.14190280988554457,0.4883459868064245,128,1910,1379,1168,211,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,0,1.0,inverse_folding,linear,5000,3190,,,,,,,,,,,,,,0.08134514093399048,0.037766213378409755,488007,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,0,1.0,dihedral,linear,5000,3190,,,,,,,,,,,,,,,,,34.47398376464844,72.9506607055664,53.71232223510742,488007,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,1,1.0,cath,,5000,3190,,,,,C,0.7911530094271211,0.6029184927746858,0.848839298373375,5,2150,1379,1379,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,1,1.0,cath,,5000,3190,,,,,A,0.49525893508388036,0.28427999128222003,0.6497298605456024,24,2144,1379,1371,8,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,1,1.0,cath,,5000,3190,,,,,T,0.3518835616438356,0.17146968469398002,0.5858368993971174,128,1910,1379,1168,211,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,1,1.0,inverse_folding,linear,5000,3190,,,,,,,,,,,,,,0.09526092559099197,0.05020622465271294,488007,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,1,1.0,dihedral,linear,5000,3190,,,,,,,,,,,,,,,,,31.987524032592773,63.39047622680664,47.68900012969971,488007,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,2,1.0,cath,,5000,3190,,,,,C,0.8179840464104423,0.6448934847272998,0.9066638156775658,5,2150,1379,1379,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,2,1.0,cath,,5000,3190,,,,,A,0.5521517140773158,0.32342553163559906,0.7463044653020426,24,2144,1379,1371,8,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,2,1.0,cath,,5000,3190,,,,,T,0.4203767123287671,0.21990047985816855,0.646925330954288,128,1910,1379,1168,211,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,2,1.0,inverse_folding,linear,5000,3190,,,,,,,,,,,,,,0.11614177376031876,0.06790217199770951,488007,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,2,1.0,dihedral,linear,5000,3190,,,,,,,,,,,,,,,,,31.632944107055664,52.75263595581055,42.192790031433105,488007,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,3,1.0,cath,,5000,3190,,,,,C,0.8201595358955766,0.6368985186769288,0.924871515462829,5,2150,1379,1379,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,3,1.0,cath,,5000,3190,,,,,A,0.5361050328227571,0.3244559402321015,0.7905805893578692,24,2144,1379,1371,8,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,3,1.0,cath,,5000,3190,,,,,T,0.425513698630137,0.23261857585770382,0.6776031961453814,128,1910,1379,1168,211,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,3,1.0,inverse_folding,linear,5000,3190,,,,,,,,,,,,,,0.1173815131187439,0.06417288946991233,488007,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,3,1.0,dihedral,linear,5000,3190,,,,,,,,,,,,,,,,,33.1663932800293,48.763423919677734,40.964908599853516,488007,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,4,1.0,cath,,5000,3190,,,,,C,0.8259608411892676,0.6365257601287272,0.9121449546597552,5,2150,1379,1379,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,4,1.0,cath,,5000,3190,,,,,A,0.5441283734500365,0.32652756910798575,0.7443913667906547,24,2144,1379,1371,8,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,4,1.0,cath,,5000,3190,,,,,T,0.4169520547945205,0.22352451382605826,0.722101517268923,128,1910,1379,1168,211,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,4,1.0,inverse_folding,linear,5000,3190,,,,,,,,,,,,,,0.1074800193309784,0.06269801846397563,488007,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,4,1.0,dihedral,linear,5000,3190,,,,,,,,,,,,,,,,,34.359188079833984,49.75105667114258,42.05512237548828,488007,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,5,1.0,cath,,5000,3190,,,,,C,0.8194343727338651,0.640831357233019,0.9269846499112976,5,2150,1379,1379,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,5,1.0,cath,,5000,3190,,,,,A,0.5302698760029175,0.32221234066188437,0.7542463253405438,24,2144,1379,1371,8,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,5,1.0,cath,,5000,3190,,,,,T,0.401541095890411,0.21982172002349745,0.7288881945736154,128,1910,1379,1168,211,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_v1,eval_v1
